Time,Step_number,VUT_pos_lat,VUT_pos_lng,VUT_heading,VUT_yaw_rate,VUT_jerk_lat,VUT_jerk_lng,VUT_accl_lat,VUT_accl_lng,VUT_vel_lat,VUT_vel_lng,VUT_vel_abs,VUT_travelled,VUT_ind_st_dir_left,VUT_ind_st_dir_right,VUT_ind_st_hazard,VUT_ind_st_reverse,VUT_ind_st_braking,VUT_throttle_cmd_value,VUT_braking_cmd_value,VUT_steering_angle,VUT_steering_angle_percentage,VUT_AV_drive_status,Number_of_Actors_perceived,Number_of_Actors_true,Number_of_Traffic_Ctrl_true
19.8167,1158,1.35428508674687,103.69559767835378,-44.90062103237182,-0.4117062000940758,0.007215568862275533,-0.006676646706586792,0.0395058,-0.0430331,-0.239114,0.239891,0.338708129334092,60.3906,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.8333,1159,1.3542851229214443,103.69559764241119,-44.90692356811823,-0.379670828097229,0.007246987951806865,-0.006674698795180636,0.039395,-0.0429128,-0.238457,0.239175,0.33773720771333443,60.3962,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.85,1160,1.3542851590960185,103.69559760646861,-44.91379906165983,-0.4117062000957777,0.007197604790419145,-0.006622754491018043,0.0392844,-0.0427926,-0.237801,0.23846,0.3367677051039782,60.4019,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.8667,1161,1.3542851943662284,103.69559757142459,-44.9206745552014,-0.4117062000940758,0.007179640718562756,-0.0065808383233529975,0.0391745,-0.0426727,-0.237147,0.237748,0.3358017437611067,60.4075,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.8833,1162,1.3542852305408026,103.695597535482,-44.927550048742944,-0.4141863579243385,0.007216867469881087,-0.006596385542169839,0.039065,-0.0425529,-0.236495,0.237038,0.33483861555830147,60.4131,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.9,1163,1.3542852658110127,103.69559750043797,-44.934425542284515,-0.4117062000940758,0.007161676646706368,-0.0065329341317365165,0.0389559,-0.0424333,-0.235845,0.23633,0.3338783205375875,60.4186,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.9167,1164,1.354285301985587,103.69559746539394,-44.941301035826115,-0.4117062000957777,0.007137724550898127,-0.006497005988024155,0.0388474,-0.0423141,-0.235197,0.235623,0.3329201509941986,60.4242,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.9333,1165,1.3542853372557966,103.69559742945137,-44.94817652936766,-0.41418635792424985,0.007180722891566087,-0.0065180722891562196,0.0387392,-0.0421949,-0.23455,0.234919,0.33196481599862354,60.4297,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.95,1166,1.3542853725260067,103.69559739440734,-44.95505202290923,-0.4117062000940758,0.0071317365269462744,-0.00645508982035911,0.0386314,-0.0420758,-0.233906,0.234217,0.3310130207786395,60.4353,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
19.9667,1167,1.3542854077962163,103.69559735936332,-44.9619275164508,-0.4117062000940758,0.007113772455089471,-0.0064191616766467495,0.0385242,-0.041957,-0.233263,0.233517,0.33006335218863664,60.4408,0,0,0,0,0,0,0,0.06,34.37746770784939,0,1,1,1
